Date,Temperature,Site,month,day,year,DayOfYear
7/19/2002,12.94,Ninilchik,7,19,2002,200
7/20/2002,12.76,Ninilchik,7,20,2002,201
7/21/2002,12.58,Ninilchik,7,21,2002,202
7/22/2002,13.12,Ninilchik,7,22,2002,203
7/23/2002,12.97,Ninilchik,7,23,2002,204
7/24/2002,12.72,Ninilchik,7,24,2002,205
7/25/2002,12.8,Ninilchik,7,25,2002,206
7/26/2002,12.02,Ninilchik,7,26,2002,207
7/27/2002,12.45,Ninilchik,7,27,2002,208
7/28/2002,13.35,Ninilchik,7,28,2002,209
7/29/2002,13.01,Ninilchik,7,29,2002,210
7/30/2002,14.25,Ninilchik,7,30,2002,211
7/31/2002,14.61,Ninilchik,7,31,2002,212
8/1/2002,15.15,Ninilchik,8,1,2002,213
8/2/2002,15.24,Ninilchik,8,2,2002,214
8/3/2002,15.33,Ninilchik,8,3,2002,215
8/4/2002,15.24,Ninilchik,8,4,2002,216
8/5/2002,14.63,Ninilchik,8,5,2002,217
8/6/2002,14.76,Ninilchik,8,6,2002,218
8/7/2002,14.07,Ninilchik,8,7,2002,219
8/8/2002,14.08,Ninilchik,8,8,2002,220
8/9/2002,13.9,Ninilchik,8,9,2002,221
8/10/2002,12.3,Ninilchik,8,10,2002,222
8/11/2002,11.44,Ninilchik,8,11,2002,223
8/12/2002,11.63,Ninilchik,8,12,2002,224
8/13/2002,12.25,Ninilchik,8,13,2002,225
8/14/2002,11.91,Ninilchik,8,14,2002,226
8/15/2002,11.91,Ninilchik,8,15,2002,227
8/16/2002,11.78,Ninilchik,8,16,2002,228
8/17/2002,12.79,Ninilchik,8,17,2002,229
8/18/2002,13.28,Ninilchik,8,18,2002,230
8/19/2002,12.66,Ninilchik,8,19,2002,231
8/20/2002,12.03,Ninilchik,8,20,2002,232
8/21/2002,11.94,Ninilchik,8,21,2002,233
8/22/2002,11.75,Ninilchik,8,22,2002,234
8/23/2002,11.54,Ninilchik,8,23,2002,235
8/24/2002,11,Ninilchik,8,24,2002,236
8/25/2002,10.65,Ninilchik,8,25,2002,237
8/26/2002,10.58,Ninilchik,8,26,2002,238
8/27/2002,10.59,Ninilchik,8,27,2002,239
8/28/2002,10.94,Ninilchik,8,28,2002,240
8/29/2002,9.95,Ninilchik,8,29,2002,241
8/30/2002,9.93,Ninilchik,8,30,2002,242
8/31/2002,10.62,Ninilchik,8,31,2002,243
7/15/2003,17.86,Ninilchik,7,15,2003,196
7/16/2003,16.21,Ninilchik,7,16,2003,197
7/17/2003,14.43,Ninilchik,7,17,2003,198
7/18/2003,15.4,Ninilchik,7,18,2003,199
7/19/2003,15.82,Ninilchik,7,19,2003,200
7/20/2003,15.94,Ninilchik,7,20,2003,201
7/21/2003,15.61,Ninilchik,7,21,2003,202
7/22/2003,16.1,Ninilchik,7,22,2003,203
7/23/2003,15.97,Ninilchik,7,23,2003,204
7/24/2003,14.79,Ninilchik,7,24,2003,205
7/25/2003,13.78,Ninilchik,7,25,2003,206
7/26/2003,14.26,Ninilchik,7,26,2003,207
7/27/2003,13.52,Ninilchik,7,27,2003,208
7/28/2003,12.69,Ninilchik,7,28,2003,209
7/29/2003,13,Ninilchik,7,29,2003,210
7/30/2003,13.55,Ninilchik,7,30,2003,211
7/31/2003,14.9,Ninilchik,7,31,2003,212
8/1/2003,14.81,Ninilchik,8,1,2003,213
8/2/2003,14.53,Ninilchik,8,2,2003,214
8/3/2003,13.77,Ninilchik,8,3,2003,215
8/4/2003,13.86,Ninilchik,8,4,2003,216
8/5/2003,14.12,Ninilchik,8,5,2003,217
8/6/2003,14.68,Ninilchik,8,6,2003,218
8/7/2003,14.98,Ninilchik,8,7,2003,219
8/8/2003,15.99,Ninilchik,8,8,2003,220
8/9/2003,16.67,Ninilchik,8,9,2003,221
8/10/2003,16.37,Ninilchik,8,10,2003,222
8/11/2003,15.39,Ninilchik,8,11,2003,223
8/12/2003,14.36,Ninilchik,8,12,2003,224
8/13/2003,13.56,Ninilchik,8,13,2003,225
8/14/2003,12.36,Ninilchik,8,14,2003,226
8/15/2003,11.93,Ninilchik,8,15,2003,227
8/16/2003,11.74,Ninilchik,8,16,2003,228
8/17/2003,11.7,Ninilchik,8,17,2003,229
8/18/2003,10.74,Ninilchik,8,18,2003,230
8/19/2003,10.45,Ninilchik,8,19,2003,231
8/20/2003,10,Ninilchik,8,20,2003,232
8/21/2003,11.5,Ninilchik,8,21,2003,233
8/22/2003,11.65,Ninilchik,8,22,2003,234
8/23/2003,11.28,Ninilchik,8,23,2003,235
8/24/2003,11.94,Ninilchik,8,24,2003,236
8/25/2003,11.76,Ninilchik,8,25,2003,237
8/26/2003,11.18,Ninilchik,8,26,2003,238
8/27/2003,11.09,Ninilchik,8,27,2003,239
8/28/2003,11.12,Ninilchik,8,28,2003,240
8/29/2003,10.87,Ninilchik,8,29,2003,241
8/30/2003,11.42,Ninilchik,8,30,2003,242
8/31/2003,11.01,Ninilchik,8,31,2003,243
7/14/2004,15.8575,Ninilchik,7,14,2004,196
7/15/2004,15.59875,Ninilchik,7,15,2004,197
7/16/2004,15.55510417,Ninilchik,7,16,2004,198
7/17/2004,14.66833333,Ninilchik,7,17,2004,199
7/18/2004,14.1490625,Ninilchik,7,18,2004,200
7/19/2004,14.35020833,Ninilchik,7,19,2004,201
7/20/2004,14.37041667,Ninilchik,7,20,2004,202
7/21/2004,13.55364583,Ninilchik,7,21,2004,203
7/22/2004,13.40239583,Ninilchik,7,22,2004,204
7/23/2004,13.35791667,Ninilchik,7,23,2004,205
7/24/2004,13.6575,Ninilchik,7,24,2004,206
7/25/2004,13.3784375,Ninilchik,7,25,2004,207
7/26/2004,12.61239583,Ninilchik,7,26,2004,208
7/27/2004,12.0203125,Ninilchik,7,27,2004,209
7/28/2004,11.98958333,Ninilchik,7,28,2004,210
7/29/2004,12.40947917,Ninilchik,7,29,2004,211
7/30/2004,13.30145833,Ninilchik,7,30,2004,212
7/31/2004,13.00125,Ninilchik,7,31,2004,213
8/1/2004,13.9496875,Ninilchik,8,1,2004,214
8/2/2004,15.01979167,Ninilchik,8,2,2004,215
8/3/2004,15.25458333,Ninilchik,8,3,2004,216
8/4/2004,15.29083333,Ninilchik,8,4,2004,217
8/5/2004,15.36697917,Ninilchik,8,5,2004,218
8/6/2004,15.203125,Ninilchik,8,6,2004,219
8/7/2004,15.07041667,Ninilchik,8,7,2004,220
8/8/2004,15.20875,Ninilchik,8,8,2004,221
8/9/2004,14.5071875,Ninilchik,8,9,2004,222
8/10/2004,15.06,Ninilchik,8,10,2004,223
8/11/2004,15.39385417,Ninilchik,8,11,2004,224
8/12/2004,16.08489583,Ninilchik,8,12,2004,225
8/13/2004,15.16416667,Ninilchik,8,13,2004,226
8/14/2004,15.216875,Ninilchik,8,14,2004,227
8/15/2004,14.56322917,Ninilchik,8,15,2004,228
8/16/2004,15.7025,Ninilchik,8,16,2004,229
8/17/2004,15.62083333,Ninilchik,8,17,2004,230
8/18/2004,15.4715625,Ninilchik,8,18,2004,231
8/19/2004,14.81552083,Ninilchik,8,19,2004,232
8/20/2004,14.73989583,Ninilchik,8,20,2004,233
8/21/2004,14.1128125,Ninilchik,8,21,2004,234
8/22/2004,14.04302083,Ninilchik,8,22,2004,235
8/23/2004,13.629375,Ninilchik,8,23,2004,236
8/24/2004,13.50479167,Ninilchik,8,24,2004,237
8/25/2004,14.1309375,Ninilchik,8,25,2004,238
8/26/2004,13.74041667,Ninilchik,8,26,2004,239
8/27/2004,12.70625,Ninilchik,8,27,2004,240
8/28/2004,11.96083333,Ninilchik,8,28,2004,241
8/29/2004,11.6415625,Ninilchik,8,29,2004,242
8/30/2004,11.39447917,Ninilchik,8,30,2004,243
7/15/2005,15.49,Ninilchik,7,15,2005,196
7/16/2005,14.65,Ninilchik,7,16,2005,197
7/17/2005,15.13,Ninilchik,7,17,2005,198
7/18/2005,15.33,Ninilchik,7,18,2005,199
7/19/2005,14.22,Ninilchik,7,19,2005,200
7/20/2005,14.44,Ninilchik,7,20,2005,201
7/21/2005,15.43,Ninilchik,7,21,2005,202
7/22/2005,15.89,Ninilchik,7,22,2005,203
7/23/2005,15.4,Ninilchik,7,23,2005,204
7/24/2005,15.1,Ninilchik,7,24,2005,205
7/25/2005,13.92,Ninilchik,7,25,2005,206
7/26/2005,12.92,Ninilchik,7,26,2005,207
7/27/2005,13.28,Ninilchik,7,27,2005,208
7/28/2005,13.7,Ninilchik,7,28,2005,209
7/29/2005,13.72,Ninilchik,7,29,2005,210
7/30/2005,13.56,Ninilchik,7,30,2005,211
7/31/2005,13.76,Ninilchik,7,31,2005,212
8/1/2005,12.75,Ninilchik,8,1,2005,213
8/2/2005,11.78,Ninilchik,8,2,2005,214
8/3/2005,11.77,Ninilchik,8,3,2005,215
8/4/2005,12.69,Ninilchik,8,4,2005,216
8/5/2005,13.92,Ninilchik,8,5,2005,217
8/6/2005,14.62,Ninilchik,8,6,2005,218
8/7/2005,14.61,Ninilchik,8,7,2005,219
8/8/2005,14.7,Ninilchik,8,8,2005,220
8/9/2005,14.98,Ninilchik,8,9,2005,221
8/10/2005,15.04,Ninilchik,8,10,2005,222
8/11/2005,14.87,Ninilchik,8,11,2005,223
8/12/2005,15.31,Ninilchik,8,12,2005,224
8/13/2005,14.4,Ninilchik,8,13,2005,225
8/14/2005,13.2,Ninilchik,8,14,2005,226
8/15/2005,12.27,Ninilchik,8,15,2005,227
8/16/2005,12.82,Ninilchik,8,16,2005,228
8/17/2005,12.61,Ninilchik,8,17,2005,229
8/18/2005,12.34,Ninilchik,8,18,2005,230
8/19/2005,13.66,Ninilchik,8,19,2005,231
8/20/2005,13.68,Ninilchik,8,20,2005,232
8/21/2005,14.18,Ninilchik,8,21,2005,233
8/22/2005,11.91,Ninilchik,8,22,2005,234
8/23/2005,11.87,Ninilchik,8,23,2005,235
8/24/2005,11.69,Ninilchik,8,24,2005,236
8/25/2005,11.74,Ninilchik,8,25,2005,237
8/26/2005,11.82,Ninilchik,8,26,2005,238
8/27/2005,11.34,Ninilchik,8,27,2005,239
8/28/2005,11.34,Ninilchik,8,28,2005,240
8/29/2005,11.63,Ninilchik,8,29,2005,241
8/30/2005,12.55,Ninilchik,8,30,2005,242
8/31/2005,11.6,Ninilchik,8,31,2005,243
7/15/2006,14.23739583,Ninilchik,7,15,2006,196
7/16/2006,12.82354167,Ninilchik,7,16,2006,197
7/17/2006,12.09864583,Ninilchik,7,17,2006,198
7/18/2006,12.46510417,Ninilchik,7,18,2006,199
7/19/2006,12.1475,Ninilchik,7,19,2006,200
7/20/2006,11.305,Ninilchik,7,20,2006,201
7/21/2006,11.40552083,Ninilchik,7,21,2006,202
7/22/2006,11.31177083,Ninilchik,7,22,2006,203
7/23/2006,10.76677083,Ninilchik,7,23,2006,204
7/24/2006,11.20479167,Ninilchik,7,24,2006,205
7/25/2006,11.02364583,Ninilchik,7,25,2006,206
7/26/2006,12.4225,Ninilchik,7,26,2006,207
7/27/2006,13.43583333,Ninilchik,7,27,2006,208
7/28/2006,13.7721875,Ninilchik,7,28,2006,209
7/29/2006,13.96958333,Ninilchik,7,29,2006,210
7/30/2006,12.35520833,Ninilchik,7,30,2006,211
7/31/2006,12.44125,Ninilchik,7,31,2006,212
8/1/2006,13.1603125,Ninilchik,8,1,2006,213
8/2/2006,12.02645833,Ninilchik,8,2,2006,214
8/3/2006,10.56489583,Ninilchik,8,3,2006,215
8/4/2006,10.37427083,Ninilchik,8,4,2006,216
8/5/2006,11.99833333,Ninilchik,8,5,2006,217
8/6/2006,12.54135417,Ninilchik,8,6,2006,218
8/7/2006,13.20166667,Ninilchik,8,7,2006,219
8/8/2006,13.771875,Ninilchik,8,8,2006,220
8/9/2006,13.1715625,Ninilchik,8,9,2006,221
8/10/2006,12.31645833,Ninilchik,8,10,2006,222
8/11/2006,11.18322917,Ninilchik,8,11,2006,223
8/12/2006,11.52458333,Ninilchik,8,12,2006,224
8/13/2006,11.99291667,Ninilchik,8,13,2006,225
8/14/2006,11.09020833,Ninilchik,8,14,2006,226
8/15/2006,10.30864583,Ninilchik,8,15,2006,227
8/16/2006,10.34260417,Ninilchik,8,16,2006,228
8/17/2006,10.9053125,Ninilchik,8,17,2006,229
8/18/2006,11.08145833,Ninilchik,8,18,2006,230
8/19/2006,11.08885417,Ninilchik,8,19,2006,231
8/20/2006,11.09625,Ninilchik,8,20,2006,232
8/21/2006,10.1803125,Ninilchik,8,21,2006,233
8/22/2006,9.955625,Ninilchik,8,22,2006,234
8/23/2006,9.590520833,Ninilchik,8,23,2006,235
8/24/2006,9.076354167,Ninilchik,8,24,2006,236
8/25/2006,9.552708333,Ninilchik,8,25,2006,237
8/26/2006,9.227083333,Ninilchik,8,26,2006,238
8/27/2006,9.8578125,Ninilchik,8,27,2006,239
8/28/2006,9.928854167,Ninilchik,8,28,2006,240
8/29/2006,9.589583333,Ninilchik,8,29,2006,241
8/30/2006,9.035208333,Ninilchik,8,30,2006,242
8/31/2006,8.743645833,Ninilchik,8,31,2006,243
7/15/2007,12.52260417,Ninilchik,7,15,2007,196
7/16/2007,13.11979167,Ninilchik,7,16,2007,197
7/17/2007,13.95791667,Ninilchik,7,17,2007,198
7/18/2007,12.6590625,Ninilchik,7,18,2007,199
7/19/2007,12.23520833,Ninilchik,7,19,2007,200
7/20/2007,13.34604167,Ninilchik,7,20,2007,201
7/21/2007,14.4865625,Ninilchik,7,21,2007,202
7/22/2007,12.91958333,Ninilchik,7,22,2007,203
7/23/2007,10.63864583,Ninilchik,7,23,2007,204
7/24/2007,10.10354167,Ninilchik,7,24,2007,205
7/25/2007,10.64614583,Ninilchik,7,25,2007,206
7/26/2007,11.1278125,Ninilchik,7,26,2007,207
7/27/2007,12.65354167,Ninilchik,7,27,2007,208
7/28/2007,14.12989583,Ninilchik,7,28,2007,209
7/29/2007,15.01885417,Ninilchik,7,29,2007,210
7/30/2007,15.84177083,Ninilchik,7,30,2007,211
7/31/2007,14.48302083,Ninilchik,7,31,2007,212
8/1/2007,12.33854167,Ninilchik,8,1,2007,213
8/2/2007,11.46489583,Ninilchik,8,2,2007,214
8/3/2007,11.5828125,Ninilchik,8,3,2007,215
8/4/2007,11.39041667,Ninilchik,8,4,2007,216
8/5/2007,12.12166667,Ninilchik,8,5,2007,217
8/6/2007,13.4971875,Ninilchik,8,6,2007,218
8/7/2007,13.451875,Ninilchik,8,7,2007,219
8/8/2007,13.65229167,Ninilchik,8,8,2007,220
8/9/2007,13.911875,Ninilchik,8,9,2007,221
8/10/2007,13.75125,Ninilchik,8,10,2007,222
8/11/2007,13.34697917,Ninilchik,8,11,2007,223
8/12/2007,15.09583333,Ninilchik,8,12,2007,224
8/13/2007,15.47104167,Ninilchik,8,13,2007,225
8/14/2007,14.73635417,Ninilchik,8,14,2007,226
8/15/2007,13.15854167,Ninilchik,8,15,2007,227
8/16/2007,12.69770833,Ninilchik,8,16,2007,228
8/17/2007,11.60385417,Ninilchik,8,17,2007,229
8/18/2007,10.9165625,Ninilchik,8,18,2007,230
8/19/2007,11.3453125,Ninilchik,8,19,2007,231
8/20/2007,11.40333333,Ninilchik,8,20,2007,232
8/21/2007,10.93166667,Ninilchik,8,21,2007,233
8/22/2007,10.3678125,Ninilchik,8,22,2007,234
8/23/2007,10.2471875,Ninilchik,8,23,2007,235
8/24/2007,10.76135417,Ninilchik,8,24,2007,236
8/25/2007,11.17572917,Ninilchik,8,25,2007,237
8/26/2007,11.06875,Ninilchik,8,26,2007,238
8/27/2007,10.74947917,Ninilchik,8,27,2007,239
8/28/2007,11.56864583,Ninilchik,8,28,2007,240
8/29/2007,11.1634375,Ninilchik,8,29,2007,241
8/30/2007,11.01052083,Ninilchik,8,30,2007,242
8/31/2007,11.24791667,Ninilchik,8,31,2007,243
7/14/2008,11.7,Ninilchik,7,14,2008,196
7/15/2008,11.65,Ninilchik,7,15,2008,197
7/16/2008,10.45,Ninilchik,7,16,2008,198
7/17/2008,10.34,Ninilchik,7,17,2008,199
7/18/2008,11.1,Ninilchik,7,18,2008,200
7/19/2008,12.12,Ninilchik,7,19,2008,201
7/20/2008,12.92,Ninilchik,7,20,2008,202
7/21/2008,11.52,Ninilchik,7,21,2008,203
7/22/2008,10.16,Ninilchik,7,22,2008,204
7/23/2008,10.34,Ninilchik,7,23,2008,205
7/24/2008,9.72,Ninilchik,7,24,2008,206
7/25/2008,9.39,Ninilchik,7,25,2008,207
7/26/2008,10.01,Ninilchik,7,26,2008,208
7/27/2008,9.93,Ninilchik,7,27,2008,209
7/28/2008,10.29,Ninilchik,7,28,2008,210
7/29/2008,11.42,Ninilchik,7,29,2008,211
7/30/2008,12.49,Ninilchik,7,30,2008,212
7/31/2008,13.66,Ninilchik,7,31,2008,213
8/1/2008,13.39,Ninilchik,8,1,2008,214
8/2/2008,13.07,Ninilchik,8,2,2008,215
8/3/2008,12.29,Ninilchik,8,3,2008,216
8/4/2008,11.48,Ninilchik,8,4,2008,217
8/5/2008,11.55,Ninilchik,8,5,2008,218
8/6/2008,12.3,Ninilchik,8,6,2008,219
8/7/2008,12.76,Ninilchik,8,7,2008,220
8/8/2008,12.55,Ninilchik,8,8,2008,221
8/9/2008,11.98,Ninilchik,8,9,2008,222
8/10/2008,12.13,Ninilchik,8,10,2008,223
8/11/2008,11.53,Ninilchik,8,11,2008,224
8/12/2008,10.54,Ninilchik,8,12,2008,225
8/13/2008,10.35,Ninilchik,8,13,2008,226
8/14/2008,10.79,Ninilchik,8,14,2008,227
8/15/2008,10.69,Ninilchik,8,15,2008,228
8/16/2008,10.29,Ninilchik,8,16,2008,229
8/17/2008,9.62,Ninilchik,8,17,2008,230
8/18/2008,9.55,Ninilchik,8,18,2008,231
8/19/2008,10.38,Ninilchik,8,19,2008,232
8/20/2008,11.38,Ninilchik,8,20,2008,233
8/21/2008,11.22,Ninilchik,8,21,2008,234
8/22/2008,10.64,Ninilchik,8,22,2008,235
8/23/2008,10.48,Ninilchik,8,23,2008,236
8/24/2008,10.89,Ninilchik,8,24,2008,237
8/25/2008,11.1,Ninilchik,8,25,2008,238
8/26/2008,11.19,Ninilchik,8,26,2008,239
8/27/2008,10.36,Ninilchik,8,27,2008,240
8/28/2008,10.74,Ninilchik,8,28,2008,241
8/29/2008,10.03,Ninilchik,8,29,2008,242
8/30/2008,9.54,Ninilchik,8,30,2008,243
7/15/2009,15.029125,Ninilchik,7,15,2009,196
7/16/2009,14.80041667,Ninilchik,7,16,2009,197
7/17/2009,15.08173958,Ninilchik,7,17,2009,198
7/18/2009,14.01120833,Ninilchik,7,18,2009,199
7/19/2009,12.64554167,Ninilchik,7,19,2009,200
7/20/2009,12.12205208,Ninilchik,7,20,2009,201
7/21/2009,10.62396875,Ninilchik,7,21,2009,202
7/22/2009,9.886291667,Ninilchik,7,22,2009,203
7/23/2009,9.946135417,Ninilchik,7,23,2009,204
7/24/2009,10.56709375,Ninilchik,7,24,2009,205
7/25/2009,10.76086458,Ninilchik,7,25,2009,206
7/26/2009,11.42926042,Ninilchik,7,26,2009,207
7/27/2009,12.28251042,Ninilchik,7,27,2009,208
7/28/2009,11.86427083,Ninilchik,7,28,2009,209
7/29/2009,12.74676042,Ninilchik,7,29,2009,210
7/30/2009,11.87365625,Ninilchik,7,30,2009,211
7/31/2009,12.08266667,Ninilchik,7,31,2009,212
8/1/2009,12.26947917,Ninilchik,8,1,2009,213
8/2/2009,12.76383333,Ninilchik,8,2,2009,214
8/3/2009,12.9274375,Ninilchik,8,3,2009,215
8/4/2009,11.38002083,Ninilchik,8,4,2009,216
8/5/2009,10.89483333,Ninilchik,8,5,2009,217
8/6/2009,11.652,Ninilchik,8,6,2009,218
8/7/2009,11.8900625,Ninilchik,8,7,2009,219
8/8/2009,11.42170833,Ninilchik,8,8,2009,220
8/9/2009,11.75925,Ninilchik,8,9,2009,221
8/10/2009,12.69719792,Ninilchik,8,10,2009,222
8/11/2009,12.97504167,Ninilchik,8,11,2009,223
8/12/2009,11.89473958,Ninilchik,8,12,2009,224
8/13/2009,11.16396875,Ninilchik,8,13,2009,225
8/14/2009,10.62286458,Ninilchik,8,14,2009,226
8/15/2009,11.16233333,Ninilchik,8,15,2009,227
8/16/2009,12.02720833,Ninilchik,8,16,2009,228
8/17/2009,12.09519792,Ninilchik,8,17,2009,229
8/18/2009,12.1290625,Ninilchik,8,18,2009,230
8/19/2009,12.15142708,Ninilchik,8,19,2009,231
8/20/2009,11.69660417,Ninilchik,8,20,2009,232
8/21/2009,11.1453125,Ninilchik,8,21,2009,233
8/22/2009,11.3816875,Ninilchik,8,22,2009,234
8/23/2009,10.98414583,Ninilchik,8,23,2009,235
8/24/2009,9.951729167,Ninilchik,8,24,2009,236
8/25/2009,9.440947917,Ninilchik,8,25,2009,237
8/26/2009,9.569791667,Ninilchik,8,26,2009,238
8/27/2009,10.65635417,Ninilchik,8,27,2009,239
8/28/2009,10.848875,Ninilchik,8,28,2009,240
8/29/2009,11.04177083,Ninilchik,8,29,2009,241
8/30/2009,10.63594792,Ninilchik,8,30,2009,242
8/31/2009,10.69608333,Ninilchik,8,31,2009,243
7/15/2010,14.29,Ninilchik,7,15,2010,196
7/16/2010,14.36,Ninilchik,7,16,2010,197
7/17/2010,13.32,Ninilchik,7,17,2010,198
7/18/2010,12.27,Ninilchik,7,18,2010,199
7/19/2010,12.45,Ninilchik,7,19,2010,200
7/20/2010,12.02,Ninilchik,7,20,2010,201
7/21/2010,12.18,Ninilchik,7,21,2010,202
7/22/2010,12.15,Ninilchik,7,22,2010,203
7/23/2010,11.76,Ninilchik,7,23,2010,204
7/24/2010,10.31,Ninilchik,7,24,2010,205
7/25/2010,9.96,Ninilchik,7,25,2010,206
7/26/2010,9.67,Ninilchik,7,26,2010,207
7/27/2010,10.25,Ninilchik,7,27,2010,208
7/28/2010,10.37,Ninilchik,7,28,2010,209
7/29/2010,10.45,Ninilchik,7,29,2010,210
7/30/2010,10.73,Ninilchik,7,30,2010,211
7/31/2010,10.51,Ninilchik,7,31,2010,212
8/1/2010,11.29,Ninilchik,8,1,2010,213
8/2/2010,12.32,Ninilchik,8,2,2010,214
8/3/2010,12.47,Ninilchik,8,3,2010,215
8/4/2010,11.81,Ninilchik,8,4,2010,216
8/5/2010,11.68,Ninilchik,8,5,2010,217
8/6/2010,11.48,Ninilchik,8,6,2010,218
8/7/2010,11.05,Ninilchik,8,7,2010,219
8/8/2010,10.4,Ninilchik,8,8,2010,220
8/9/2010,10.86,Ninilchik,8,9,2010,221
8/10/2010,10.78,Ninilchik,8,10,2010,222
8/11/2010,11.83,Ninilchik,8,11,2010,223
8/12/2010,11.28,Ninilchik,8,12,2010,224
8/13/2010,11.25,Ninilchik,8,13,2010,225
8/14/2010,11.56,Ninilchik,8,14,2010,226
8/15/2010,11.3,Ninilchik,8,15,2010,227
8/16/2010,11.01,Ninilchik,8,16,2010,228
8/17/2010,11.23,Ninilchik,8,17,2010,229
8/18/2010,11.64,Ninilchik,8,18,2010,230
8/19/2010,11.5,Ninilchik,8,19,2010,231
8/20/2010,11.68,Ninilchik,8,20,2010,232
8/21/2010,10.62,Ninilchik,8,21,2010,233
8/22/2010,10.83,Ninilchik,8,22,2010,234
8/23/2010,10.86,Ninilchik,8,23,2010,235
8/24/2010,11.46,Ninilchik,8,24,2010,236
8/25/2010,11.59,Ninilchik,8,25,2010,237
8/26/2010,10.93,Ninilchik,8,26,2010,238
8/27/2010,11.16,Ninilchik,8,27,2010,239
8/28/2010,11.12,Ninilchik,8,28,2010,240
8/29/2010,10.54,Ninilchik,8,29,2010,241
8/30/2010,10.89,Ninilchik,8,30,2010,242
8/31/2010,9.21,Ninilchik,8,31,2010,243
7/15/2011,14.73529167,Ninilchik,7,15,2011,196
7/16/2011,15.65377083,Ninilchik,7,16,2011,197
7/17/2011,13.47539583,Ninilchik,7,17,2011,198
7/18/2011,13.69341667,Ninilchik,7,18,2011,199
7/19/2011,14.61347917,Ninilchik,7,19,2011,200
7/20/2011,14.63838542,Ninilchik,7,20,2011,201
7/21/2011,14.30511458,Ninilchik,7,21,2011,202
7/22/2011,15.40104167,Ninilchik,7,22,2011,203
7/23/2011,14.35236458,Ninilchik,7,23,2011,204
7/24/2011,12.71383333,Ninilchik,7,24,2011,205
7/25/2011,12.46008333,Ninilchik,7,25,2011,206
7/26/2011,12.69228125,Ninilchik,7,26,2011,207
7/27/2011,13.50284375,Ninilchik,7,27,2011,208
7/28/2011,14.07854167,Ninilchik,7,28,2011,209
7/29/2011,14.68434375,Ninilchik,7,29,2011,210
7/30/2011,14.83876042,Ninilchik,7,30,2011,211
7/31/2011,14.4770625,Ninilchik,7,31,2011,212
8/1/2011,13.76623958,Ninilchik,8,1,2011,213
8/2/2011,12.5869375,Ninilchik,8,2,2011,214
8/3/2011,12.00292708,Ninilchik,8,3,2011,215
8/4/2011,10.88804167,Ninilchik,8,4,2011,216
8/5/2011,11.83305208,Ninilchik,8,5,2011,217
8/6/2011,10.59028125,Ninilchik,8,6,2011,218
8/7/2011,11.05201042,Ninilchik,8,7,2011,219
8/8/2011,10.90120833,Ninilchik,8,8,2011,220
8/9/2011,11.52366667,Ninilchik,8,9,2011,221
8/10/2011,12.19779167,Ninilchik,8,10,2011,222
8/11/2011,12.25804167,Ninilchik,8,11,2011,223
8/12/2011,12.15242708,Ninilchik,8,12,2011,224
8/13/2011,12.474625,Ninilchik,8,13,2011,225
8/14/2011,12.86361458,Ninilchik,8,14,2011,226
8/15/2011,13.05495833,Ninilchik,8,15,2011,227
8/16/2011,13.10336458,Ninilchik,8,16,2011,228
8/17/2011,13.50376042,Ninilchik,8,17,2011,229
8/18/2011,12.42396875,Ninilchik,8,18,2011,230
8/19/2011,10.92219792,Ninilchik,8,19,2011,231
8/20/2011,10.36455208,Ninilchik,8,20,2011,232
8/21/2011,10.81383333,Ninilchik,8,21,2011,233
8/22/2011,10.52454167,Ninilchik,8,22,2011,234
8/23/2011,10.3038125,Ninilchik,8,23,2011,235
8/24/2011,9.682385417,Ninilchik,8,24,2011,236
8/25/2011,9.989833333,Ninilchik,8,25,2011,237
8/26/2011,10.85798958,Ninilchik,8,26,2011,238
8/27/2011,10.08613542,Ninilchik,8,27,2011,239
8/28/2011,9.865541667,Ninilchik,8,28,2011,240
8/29/2011,10.00772917,Ninilchik,8,29,2011,241
8/30/2011,10.86398958,Ninilchik,8,30,2011,242
8/31/2011,10.14666667,Ninilchik,8,31,2011,243
7/14/2012,NA,Ninilchik,7,14,2012,196
7/15/2012,NA,Ninilchik,7,15,2012,197
7/16/2012,NA,Ninilchik,7,16,2012,198
7/17/2012,NA,Ninilchik,7,17,2012,199
7/18/2012,NA,Ninilchik,7,18,2012,200
7/19/2012,14.52,Ninilchik,7,19,2012,201
7/20/2012,14.08,Ninilchik,7,20,2012,202
7/21/2012,13.06,Ninilchik,7,21,2012,203
7/22/2012,11.78,Ninilchik,7,22,2012,204
7/23/2012,10.86,Ninilchik,7,23,2012,205
7/24/2012,11.78,Ninilchik,7,24,2012,206
7/25/2012,12.46,Ninilchik,7,25,2012,207
7/26/2012,12.93,Ninilchik,7,26,2012,208
7/27/2012,13.78,Ninilchik,7,27,2012,209
7/28/2012,14.6,Ninilchik,7,28,2012,210
7/29/2012,13.11,Ninilchik,7,29,2012,211
7/30/2012,11.85,Ninilchik,7,30,2012,212
7/31/2012,11.38,Ninilchik,7,31,2012,213
8/1/2012,11.16,Ninilchik,8,1,2012,214
8/2/2012,10.69,Ninilchik,8,2,2012,215
8/3/2012,11.38,Ninilchik,8,3,2012,216
8/4/2012,10.9,Ninilchik,8,4,2012,217
8/5/2012,10.71,Ninilchik,8,5,2012,218
8/6/2012,11.87,Ninilchik,8,6,2012,219
8/7/2012,12.05,Ninilchik,8,7,2012,220
